,EFFR,FEDFUNDS,CSUSHPINSA,T10YIEM,T5YIEM,PSAVERT,CIVPART,TB3MS,REAINTRATREARAT10Y,MORTGAGE30US,IPUTIL,GASREGW,T10Y3MM,UNRATE,H8B1058NCBCMG,RECPROUSM156N,SAHMREALTIME,CSUSHPINSA,INDPRO,HOUST,TOTALSA,MSACSR,DSPIC96,RSXFS,PMSAVE
2005-11-30,0.010000000000000675,0.2200000000000002,0.9220000000000255,-0.040000000000000036,-0.1499999999999999,0.30000000000000027,-0.09999999999999432,0.16999999999999993,0.10864417000000004,0.1299999999999999,-0.008925456773675178,-0.13145161290322582,0.57,5.0,5.0,0.0,0.07,0.005158013102024794,0.01095830183651092,0.03970944309927371,0.07746478873239449,0.11111111111111116,0.0062188368199296296,0.009095623214452564,0.1092896174863387
2005-12-30,0.05999999999999961,0.16000000000000014,0.4339999999999975,-0.1299999999999999,-0.18000000000000016,-0.10000000000000009,0.0,0.010000000000000231,-0.05734174000000003,-0.0600000000000005,0.030230512920237373,0.01996285979572887,0.5,4.9,7.5,0.04,-0.03,0.002415499268114907,0.004961274976896357,-0.07126222636236612,0.039336722343258135,-0.019999999999999907,0.003510760847702521,0.0005426057203410384,-0.01444991789819372
2006-01-31,0.3799999999999999,0.1299999999999999,0.7210000000000036,0.06000000000000005,0.1200000000000001,0.6000000000000001,0.0,0.3500000000000001,0.046494449999999965,-0.09999999999999964,-0.08043923031103506,0.07282658170232148,0.08,4.7,9.0,0.02,-0.07,0.0040031758898877445,0.001548294120768956,0.1399197592778334,0.05281239082333755,0.08163265306122436,0.01097829850039167,0.028311848229353176,0.21026324558480503
2006-02-28,0.04999999999999982,0.20000000000000018,0.671999999999997,0.10999999999999988,0.16999999999999993,0.19999999999999973,0.09999999999999432,0.1899999999999995,0.1395710600000002,0.13999999999999968,0.03710752592663202,-0.0436996181586764,0.03,4.8,7.5,0.02,-0.07,0.003716238635609548,0.0004830302505336448,-0.06775186977562697,-0.055859742270891966,0.15094339622641506,0.004929393423269923,-0.006753570675170906,0.06965859030837018
2006-03-31,0.4800000000000004,0.09999999999999964,1.25,0.0,0.040000000000000036,0.19999999999999973,0.10000000000000853,0.08000000000000007,0.17920809999999987,0.08999999999999986,0.02541258503152699,0.10825199645075423,0.09,4.7,5.6,0.06,-0.07,0.00688705234159781,0.002158326873970662,-0.07078810759792353,-0.006502255286743641,-0.032786885245901565,0.003972595369191367,0.002180085017069011,0.0504504504504506
2006-04-28,-0.13999999999999968,0.20000000000000018,0.8979999999999961,0.06000000000000005,0.010000000000000231,-0.2999999999999998,-0.10000000000000853,0.08999999999999986,-0.025227850000000274,0.23000000000000043,-0.007843996047954382,0.1665332265812649,0.27,4.7,13.5,0.3,0.0,0.004913816689466444,0.0029179854009258044,-0.07516505840528187,0.009846698113207486,0.06779661016949134,-0.0004823280366570426,0.005273180020506807,-0.06370987503062975
2006-05-31,0.1899999999999995,0.15000000000000036,0.7319999999999993,0.08000000000000007,0.06000000000000005,-0.19999999999999973,0.0,0.1200000000000001,0.047977120000000095,0.040000000000000036,0.012607936398756348,-0.016129032258064613,0.27,4.6,3.5,0.2,-0.07,0.003985886042864539,0.00028679457907587746,0.0664470071389347,-0.02323816196648565,-0.015873015873015817,-0.0006791596293217461,-0.002377844810748986,-0.0515571839832506
2006-06-30,0.0,0.04999999999999982,0.1670000000000016,-0.08000000000000007,-0.08000000000000007,0.10000000000000009,0.10000000000000853,0.07000000000000028,0.04443971000000024,0.16000000000000014,0.004822831652050441,0.0006975933031043713,0.19,4.6,6.3,0.18,-0.03,0.0009057381494739225,0.0034192727434825265,-0.07209062821833156,0.01022177057803808,0.016129032258064502,0.001386069553864555,0.004319533614672633,0.0273178807947021
2006-07-31,0.2599999999999998,0.25,0.060000000000002274,0.0,-0.040000000000000036,-0.6000000000000001,-0.10000000000000853,0.16000000000000014,0.0455396699999997,-0.0600000000000005,0.01506194588475318,0.04705472289996515,0.01,4.7,8.8,0.14,0.03,0.00032512043002586033,-0.000629021624006576,-0.03607103218645946,0.0450887573964498,0.15873015873015883,-0.00016967012555602068,0.003156096836476996,-0.15175933387053453
2006-08-31,0.0,0.009999999999999787,-0.20300000000000296,0.009999999999999787,-0.03000000000000025,0.19999999999999973,0.10000000000000853,0.009999999999999787,-0.19806342999999993,-0.27999999999999936,-0.008236293965915631,-0.0529294274300931,-0.21,4.7,4.7,0.06,0.07,-0.0010996332750112803,0.004346315028025849,-0.050086355785837644,-0.06816895028875558,-0.0821917808219178,-0.0005984119753846828,0.0034546149954965966,0.06618112729575665
2006-09-29,0.03000000000000025,0.0,-0.20599999999998886,-0.18999999999999995,-0.2599999999999998,-0.09999999999999964,-0.10000000000000853,-0.15000000000000036,-0.09222890999999978,-0.13000000000000078,-0.030551772038859393,-0.16414762741652023,-0.21,4.5,7.6,0.12,0.07,-0.0011171124270622501,-0.001910259066940645,0.042424242424242475,0.031352533722202036,0.0,0.0056034174590691155,-0.0064182169160590385,-0.027918027918027888
2006-10-31,-0.03000000000000025,0.0,-0.14400000000000546,-0.08000000000000007,-0.10999999999999988,0.0,0.10000000000000853,0.11000000000000032,0.006004879999999879,0.09000000000000075,0.020259163456587848,-0.06728343145500426,-0.32,4.4,5.6,0.06,-0.07,-0.0007817674459006385,-0.000961492914280937,-0.13313953488372088,-0.0064215859549900944,0.08955223880597019,0.004772357651324777,-0.0017262928634186325,0.001222120378857161
2006-11-30,0.0,0.0,-0.42199999999999704,-0.009999999999999787,-0.010000000000000231,0.3999999999999999,0.09999999999999432,0.020000000000000462,-0.012176670000000112,-0.2600000000000007,0.0041251968360318525,0.012623985572588037,-0.47,4.5,7.9,0.0,-0.07,-0.0022928053723363373,-0.0002865060685818266,0.052984574111334615,-0.012333234509338764,-0.09589041095890416,0.004165929594905471,0.0020608780270114924,0.1110772047604518
2006-12-29,-0.13999999999999968,-0.009999999999999787,-0.40200000000001523,0.0,0.08000000000000007,-0.10000000000000009,0.10000000000000853,-0.09000000000000075,-0.0777476199999998,0.040000000000000036,-0.03191234927083875,0.04229741763134465,-0.41,4.4,6.6,0.0,-0.03,-0.002189160930556877,0.01024552735756612,0.05031847133757972,0.02701566908807096,-0.015151515151515138,0.004729985642687895,0.01084297479766061,-0.02334523482559736
2007-01-31,0.16000000000000014,0.009999999999999787,-0.5109999999999957,0.009999999999999787,0.029999999999999805,-0.2999999999999998,0.0,0.13000000000000078,0.025938009999999956,0.07000000000000028,0.021649935891421945,-0.07518154634771468,-0.35,4.6,7.9,0.22,0.07,-0.002788844621513964,-0.0035470202432871245,-0.14554275318374776,-0.012334132226573868,0.10769230769230775,-0.00027176771750170303,0.0010157595709334721,-0.06383577052868405
2007-02-28,0.08000000000000007,0.009999999999999787,-0.24699999999998568,0.040000000000000036,0.0900000000000003,0.3999999999999999,-0.10000000000000853,0.04999999999999982,0.13907511999999977,-0.03000000000000025,0.062149071656468546,0.10069284064665118,-0.44,4.5,7.0,0.02,0.07,-0.0013518024945406992,0.009727628409406552,0.0503903477643719,0.016157670454545414,0.09722222222222232,0.0031481010549208044,0.002359550218380635,0.12015620306398311
2007-03-30,-0.11000000000000032,0.0,-0.27800000000002,0.020000000000000018,0.06999999999999984,0.2999999999999998,-0.09999999999999432,-0.08999999999999986,-0.26216450999999985,-0.05999999999999961,-0.04665366622157752,0.09525807805287445,-0.52,4.4,11.9,0.0,0.03,-0.0015235214169846412,0.001735375145814011,0.010135135135135087,-0.04257673714252441,0.0,0.0030945137941886802,0.008007244940585911,0.07857334406006977
2007-04-30,-0.009999999999999787,-0.009999999999999787,-0.06299999999998818,0.050000000000000266,0.03000000000000025,-0.10000000000000009,-0.29999999999999716,-0.07000000000000028,0.05250045000000014,0.0,0.016276309319403603,0.13831417624521092,-0.32,4.5,14.7,0.02,0.0,-0.00034578526186368475,0.006789736210175645,-0.0033444816053511683,0.010767733300888205,-0.06329113924050633,0.0013159041394334992,-0.0030824704533560787,-0.012431626056688239
2007-05-31,-0.009999999999999787,0.0,-0.2470000000000141,-0.050000000000000266,-0.0900000000000003,-0.19999999999999973,0.09999999999999432,-0.13999999999999968,-0.04564265000000001,0.2599999999999998,0.0018848337806631754,0.08010770784247723,-0.12,4.4,2.9,0.12,0.0,-0.0013561667151665846,0.0004183589697148715,-0.05033557046979864,0.0027685826060790397,0.054054054054053946,0.000469969800088732,0.014085447263017414,-0.03927492447129899
2007-06-29,0.02999999999999936,0.0,-0.3439999999999941,0.03000000000000025,0.0,-0.10000000000000009,0.0,-0.1200000000000001,0.21446553000000002,0.25,-0.01832400111630328,-0.07073854783421618,0.36,4.6,0.1,0.32,0.03,-0.0018913153438454566,0.00018006511863144503,0.023321554770318054,-0.028929836144289234,0.05128205128205132,-0.0006176329868209374,-0.009353624454671139,-0.030136268343815553
2007-07-31,-0.02999999999999936,0.009999999999999787,-0.546999999999997,-0.050000000000000266,-0.10000000000000009,-0.10000000000000009,0.0,0.20999999999999996,0.12726368999999993,0.020000000000000462,-0.01100848621217343,-0.03554661301140183,0.04,4.7,6.0,0.52,0.07,-0.0030131100583893344,-0.0015317536365621054,-0.06491712707182318,-0.0211385128870758,0.012195121951219745,0.0010445318756311384,0.0038238954197826747,-0.03620643069440699
2007-08-31,-0.3200000000000003,-0.2400000000000002,-0.7589999999999861,-0.1299999999999999,-0.23999999999999977,-0.2999999999999998,-0.20000000000000284,-0.6200000000000001,-0.23969264999999984,-0.2400000000000002,0.04744139394643643,-0.04415855354659237,0.35,4.6,10.8,0.42,0.1,-0.004193532346554729,0.0019203389413009475,-0.017725258493353047,0.03422365346972289,0.10843373493975883,0.0005043302841640784,0.005497349116271755,-0.09559854219231834
2007-09-28,-0.3799999999999999,-0.07999999999999918,-1.113000000000028,0.029999999999999805,0.020000000000000018,0.0,0.20000000000000284,-0.31000000000000005,-0.18765819000000028,-0.03000000000000025,0.0006267127553563068,0.02291742451800638,0.53,4.7,9.7,0.56,0.17,-0.006175305436266321,0.002482116761762132,-0.1105263157894737,0.009341229623297975,0.0,0.0018164120213450818,0.0038094497095781943,0.03409795412275263
2007-10-31,0.019999999999999574,-0.1800000000000006,-1.5919999999999561,0.07000000000000028,0.1299999999999999,-0.10000000000000009,-0.20000000000000284,0.009999999999999787,0.04289164000000012,-0.08999999999999986,-0.012132523136891837,0.021337126600284417,0.53,4.7,14.7,1.4,0.2,-0.00888784676280252,-0.0029949048359914077,0.06846999154691469,-0.004657633680135609,-0.07608695652173902,-0.0003036323099478988,0.006224623034682519,-0.029976019184652314
2007-11-30,0.0600000000000005,-0.2699999999999996,-2.368000000000052,0.04999999999999982,0.1299999999999999,-0.20000000000000018,0.20000000000000284,-0.6299999999999999,-0.16286710000000015,-0.23000000000000043,0.0005710049588827371,0.07834261838440115,0.8,4.7,14.2,2.54,0.23,-0.013338665795447846,0.005630961927298284,-0.053006329113924,-0.006137951990276447,0.10588235294117654,-0.0009805963414212249,0.010674606701626566,-0.08374536464771332
2007-12-31,-1.6,-0.25,-1.822999999999979,-0.06999999999999984,-0.09999999999999964,0.40000000000000036,0.0,-0.27,-0.43927830999999995,0.07000000000000028,-0.019257467778769355,-0.01420729738456572,1.03,5.0,2.9,8.84,0.4,-0.01040756789467967,0.0005244269461524009,-0.1336675020885547,-0.019811666870490297,0.02127659574468077,0.0034571718944087504,-0.014492881075709452,0.15379426644182126
2008-01-31,0.16000000000000014,-0.30000000000000027,-2.259999999999991,-0.040000000000000036,-0.10000000000000009,0.0,0.20000000000000284,-0.25,0.012521870000000046,-0.4900000000000002,0.012431264866903824,-0.024893547330494648,0.92,5.0,5.9,23.64,0.4,-0.013038110512409218,-0.001177386358746868,0.045323047251687454,-0.020274485339987547,-0.03124999999999989,0.00011253365189012321,0.0036378346703789255,0.018707980122770973
2008-02-29,-0.2100000000000004,-0.96,-1.8859999999999957,0.06000000000000005,0.009999999999999787,0.3999999999999999,-0.20000000000000284,-0.6299999999999999,-0.28836781999999994,0.5600000000000005,0.014041492262810706,0.05139402082633526,1.57,4.9,10.5,49.9,0.43,-0.0110242111785267,-0.003650871353044871,0.017527675276752808,-0.013626233683540323,0.04301075268817178,-0.0005020167223500627,-0.008381444643344005,0.10473457675753228
2008-03-31,-0.5,-0.3700000000000001,-1.2870000000000061,0.08999999999999986,0.1200000000000001,-0.20000000000000018,0.09999999999999432,-0.8600000000000001,-0.08590278000000007,-0.39000000000000057,-0.007893898499201635,0.051118210862619806,2.23,5.1,9.8,67.86,0.47,-0.007606742635585695,-0.00325842045218927,-0.08884859474161377,-0.024336711639016184,0.08247422680412386,-0.00019917558626914023,0.001820170719460501,-0.04597402597402589
2008-04-30,-0.13999999999999968,-0.33000000000000007,-0.5800000000000125,-0.10000000000000009,-0.029999999999999805,-0.5,-0.19999999999998863,0.030000000000000027,0.03767414000000002,0.1800000000000006,0.00028466063330578883,0.09513677811550147,2.37,5.0,3.3,80.86,0.5,-0.003454334296179473,-0.0068329135263295315,0.007960199004975133,-0.03367738520576946,-0.01904761904761898,-0.003863043836019764,-0.0010441745501845734,-0.15055812687176695
2008-05-30,-0.3900000000000001,-0.2999999999999998,-0.30299999999996885,0.10000000000000009,0.13999999999999968,4.4,0.19999999999998863,0.43999999999999995,0.3376220700000001,0.04999999999999982,-0.01190212430319837,0.09270052733832901,2.12,5.4,-4.2,87.34,0.73,-0.0018108471537425785,-0.006059017851470672,-0.03948667324777888,0.006299212598425141,0.03883495145631044,0.04871007851695963,0.009270016097096212,1.6487179487179486
2008-06-30,0.4900000000000002,0.020000000000000018,-0.4840000000000373,0.050000000000000266,0.16000000000000014,-2.2,0.0,0.13000000000000012,0.08703771999999987,0.3700000000000001,0.014580754719237587,0.040132080264160486,2.21,5.6,4.2,91.3,0.8,-0.0028978218438291403,-0.0026654815643351037,0.07502569373072965,-0.021773150983193768,0.0,-0.025338075931315318,0.0010770919700426873,-0.3172797676669893
2008-07-31,-0.38000000000000034,0.009999999999999787,-0.8249999999999886,-0.03000000000000025,-0.06000000000000005,-1.0999999999999996,0.0,-0.2300000000000002,-0.04197292000000008,0.0699999999999994,-0.013497996713411675,-0.03418803418803407,2.35,5.8,1.8,96.88,0.97,-0.004953824352399994,-0.004442993598364087,-0.11759082217973227,-0.09536064547541212,-0.01869158878504662,-0.015422830553027067,-0.00455202461640325,-0.21127259836937262
2008-08-29,-0.1499999999999999,-0.009999999999999787,-1.4350000000000023,-0.22999999999999998,-0.47,-0.5,0.0,0.09000000000000008,-0.08908375999999985,-0.11999999999999922,-0.03633747703704426,-0.06826801517067005,2.14,6.1,1.4,99.86,1.1,-0.008659549944784017,-0.015857752958618576,-0.08559046587215602,0.08557588805166838,0.07619047619047636,-0.005797477103853477,-0.008094521202835159,-0.14314606741573033
2008-09-30,0.08999999999999986,-0.18999999999999995,-2.3659999999999854,-0.3699999999999999,-0.6599999999999999,0.7999999999999998,-0.09999999999999432,-0.5900000000000001,-0.11692261000000004,-0.3100000000000005,0.019786328318730284,-0.014382632293080011,2.54,6.1,30.7,100.0,1.27,-0.014402415417767322,-0.04380202116004128,-0.028436018957345932,-0.082017140024081,-0.03539823008849563,0.002137847726146891,-0.017069556496879135,0.23970626803042228
2008-10-31,-1.8099999999999998,-0.8400000000000001,-2.7490000000000236,-0.78,-1.35,0.9000000000000004,0.0,-0.45999999999999985,0.2454885899999999,0.3700000000000001,0.0070790990790181585,-0.2687224669603524,3.12,6.5,-4.7,91.32,1.5,-0.01697835861455621,0.010010795327012989,-0.05243902439024395,-0.15646940822467403,0.06422018348623837,0.007388457702814044,-0.041155133503683605,0.218531838375291
2008-11-28,0.30000000000000004,-0.58,-3.0919999999999845,-0.42000000000000004,-1.38,1.0999999999999996,-0.09999999999999432,-0.48000000000000004,0.14656523,-0.4900000000000002,0.013609972866575504,-0.2876506024096386,3.34,6.8,-9.8,99.82,1.7,-0.01942662553482899,-0.012981556813227213,-0.16087516087516085,-0.03722674471782672,-0.01724137931034475,0.008358656072722681,-0.04287393196328182,0.20347222222222228
2008-12-31,-0.38,-0.23,-3.5260000000000105,-0.39,1.16,-0.09999999999999964,-0.10000000000000853,-0.16,-0.6562486899999999,-0.8700000000000001,-0.004286827360658219,-0.14746300211416485,2.39,7.3,13.0,100.0,2.07,-0.022592281717936147,-0.028314904539455288,-0.14110429447852757,-0.013585407562226925,-0.01754385964912286,-0.004985572572521302,-0.024249001101774748,-0.03534333525678013
2009-01-30,0.09,-0.010000000000000009,-3.1829999999999927,0.36,0.25,0.0,-0.09999999999999432,0.1,-0.03683881,0.0,-0.0011593064496514538,0.13949163050216984,2.39,7.8,8.6,100.0,2.37,-0.02086597397489265,-0.024792558591163805,-0.125,-0.05749783299624378,0.08928571428571419,0.005370901041577225,0.01580817957656655,0.011813967399431746
2009-02-27,-0.010000000000000009,0.07,-1.7439999999999998,0.5100000000000001,0.57,-0.6000000000000005,0.09999999999999432,0.16999999999999998,0.10076544999999992,-0.02999999999999936,-0.028524295350505935,0.03862894450489662,2.57,8.3,-1.3,99.96,2.77,-0.011676329990225054,-0.006108772124356898,0.18775510204081636,-0.05753116697322691,-0.1393442622950819,-0.010180918245434323,-0.0034887653052000367,-0.10449305350280824
2009-03-31,-0.06,-0.04000000000000001,-1.1030000000000086,-0.010000000000000009,0.010000000000000009,0.3000000000000007,-0.20000000000000284,-0.09,0.21143528000000011,-0.22000000000000064,0.013135875723336188,0.07176532215819797,2.6,8.7,6.4,99.96,3.13,-0.007471988510886263,-0.015502975824556176,-0.13230240549828176,0.05692291011601425,0.04761904761904767,-0.00045694776138716087,-0.01791144067654238,0.05528965175771572
2009-04-30,0.04000000000000001,-0.03,0.42799999999999727,0.25,0.16000000000000003,0.6999999999999993,0.10000000000000853,-0.04999999999999999,-0.5379221000000001,-0.0699999999999994,-0.0044472474924661665,0.0014662756598240456,2.77,9.0,4.6,97.9,3.53,0.002921202607241602,-0.007991498553412635,-0.05346534653465351,-0.03785391875256461,-0.027272727272727337,0.005761899011506699,0.004495381457406689,0.12402252111354395
2009-05-29,-0.010000000000000009,0.03,1.2270000000000039,0.20999999999999996,0.31000000000000005,1.3000000000000007,0.0,0.01999999999999999,0.30459123,0.1299999999999999,-0.013751703430898266,0.18838457784285034,3.11,9.4,14.4,91.08,3.73,0.008350176599089432,-0.009753078216959699,0.12970711297071125,0.0849770764473825,-0.130841121495327,0.01427934340748882,0.009832637408297984,0.20815361068596072
2009-06-30,0.03,0.03,1.6270000000000095,0.29000000000000004,0.47,-1.7000000000000002,0.0,0.0,0.3046946399999999,0.5099999999999998,-0.008542454096701624,0.08501026694045177,3.54,9.5,10.6,68.72,3.9,0.010980630357022347,-0.003046440561448982,0.08333333333333326,-0.0026533018867925806,-0.08602150537634412,-0.01824684823323508,0.019116293031052223,-0.2254980997351146
2009-07-31,-0.04000000000000001,-0.04999999999999999,0.9519999999999982,-0.1200000000000001,-0.25,-0.7000000000000002,-0.20000000000000284,0.0,-0.055202719999999816,-0.16999999999999993,-0.013578204877154554,-0.05261165783497346,3.38,9.5,-4.1,3.78,3.8,0.006355267461965131,0.01194434473768724,0.01538461538461533,0.13961966696226247,-0.07058823529411762,-0.004349361375948435,0.0020948542041043794,-0.1168773234200744
2009-08-31,-0.03,0.0,-0.08099999999998886,0.08000000000000007,0.0,-1.0,-0.09999999999999432,-0.009999999999999981,-0.10786245000000005,-0.11000000000000032,0.010829623497411012,0.04394726328405918,3.42,9.6,3.0,0.98,3.67,-0.0005373169971275571,0.011169788248911239,-0.013468013468013518,0.2756354833131591,-0.05063291139240511,-0.0018857478979965592,0.02054477843607372,-0.1825223101532244
2009-09-30,-0.07999999999999999,-0.010000000000000009,-1.0420000000000016,-0.06000000000000005,0.06000000000000005,1.0999999999999996,-0.30000000000001137,-0.05000000000000002,-0.20980273000000005,-0.09999999999999964,0.01128813899265424,-0.04362801377726744,3.28,9.8,2.9,0.6,3.57,-0.006915868001168168,0.008557413482541909,-0.0017064846416382506,-0.3537345804527585,0.040000000000000036,0.0029899641204305105,-0.025855680645129997,0.25108135942327503
2009-10-30,0.039999999999999994,-0.03,-1.0420000000000016,0.1499999999999999,0.15999999999999992,-0.39999999999999947,-0.09999999999999432,-0.04999999999999999,0.04790351999999998,-0.009999999999999787,0.022340805748202186,0.07002801120448177,3.32,10.0,5.4,0.44,3.57,-0.0069640303155869,0.0022905313643764025,-0.0871794871794872,0.10917671735710544,-0.05128205128205121,-0.0030242545212605387,0.010367634113203517,-0.0666776424102733
2009-11-30,0.020000000000000004,0.0,-0.646000000000015,0.2100000000000002,0.25,0.39999999999999947,0.0,-0.020000000000000004,0.06426887999999997,-0.25,-0.030038738150713007,-0.016828721017202675,3.35,9.9,5.2,0.14,3.47,-0.004347709040004366,0.0040226703270989095,0.101123595505618,0.04396747352496222,0.027027027027026973,0.002851422677910609,0.008288564345693361,0.09313811959781271
2009-12-31,-0.08,0.0,-1.274000000000001,0.10999999999999988,0.15999999999999992,0.0,-0.4000000000000057,0.0,-0.2133694799999999,0.35999999999999943,0.054075450628755295,-0.008368200836819994,3.54,9.9,3.6,0.12,3.07,-0.008611715718747082,0.0033073392461449025,-0.011904761904761862,0.022008876007608036,0.05263157894736836,0.005098954282257262,0.005667237303334183,0.0024205260609972967
2010-01-29,0.06999999999999999,-0.009999999999999995,-1.6610000000000014,0.1299999999999999,0.15000000000000013,0.3000000000000007,0.20000000000000284,0.009999999999999995,0.4498842999999999,-0.15999999999999925,0.0049431566630826484,0.03759110088224005,3.67,9.8,-2.6,0.08,2.57,-0.011325205912834813,0.010700671299129327,0.05679862306368322,-0.03465083303792982,0.012499999999999956,0.0012553740326741725,-0.00021724116687693584,0.05119124275595621
2010-02-26,0.010000000000000009,0.020000000000000004,-1.9489999999999839,-0.08999999999999986,-0.1200000000000001,-0.3000000000000007,0.10000000000000853,0.05,-0.17340944999999985,0.0699999999999994,0.01483224604830724,-0.01848428835489846,3.58,9.8,3.9,0.06,2.03,-0.01344110121859532,0.003431956775956424,-0.016286644951140072,-0.05306159919214182,0.024691358024691468,0.0009446438692612968,0.00028863679113722007,-0.0419601837672281
2010-03-31,-0.04000000000000001,0.03,0.5430000000000064,-0.04999999999999982,-0.06999999999999984,0.0,0.0,0.039999999999999994,-0.12578388000000007,-0.05999999999999961,-0.033827879948332806,0.05386064030131843,3.58,9.9,-1.3,0.0,1.53,0.003795769429725926,0.007203577318620091,0.052980132450331174,0.14125060591371796,-0.14457831325301218,0.003989498610110109,0.023784589946017842,-0.002237851662404089
2010-04-30,0.11000000000000001,0.04000000000000001,1.8059999999999832,0.1299999999999999,0.08999999999999986,0.6000000000000005,0.29999999999999716,0.010000000000000009,0.3103737699999999,0.0699999999999994,-0.030785925688937343,0.018227305218012857,3.69,9.9,-0.9,0.0,1.2,0.01257686441917305,0.0035188963179164645,0.08018867924528306,-0.02701325178389391,-0.12676056338028163,0.008348928824740698,0.009104699291575313,0.1246395386094199
2010-05-28,-0.010000000000000009,0.0,1.6359999999999957,-0.2400000000000002,-0.18999999999999995,0.5,-0.29999999999999716,0.0,-0.08271743999999992,-0.27999999999999936,0.04197197177516565,-0.02211302211302213,3.26,9.6,-3.2,0.0,0.8,0.011251487245792724,0.013739911186381404,-0.15138282387190682,0.0502881089575693,0.5,0.007466228241156614,-0.010324937391337108,0.08561253561253568
2010-06-30,-0.1,-0.020000000000000018,0.6650000000000205,-0.16999999999999993,-0.1100000000000001,-0.20000000000000018,-0.30000000000001137,-0.04000000000000001,-0.2070268799999999,-0.08999999999999986,0.019886905329392635,-0.010409188801148606,3.08,9.4,1.8,0.5,0.43,0.004522609647780618,0.002155896272709512,-0.0806174957118353,-0.03591022443890268,-0.10752688172043012,0.0005972459391483387,-0.0017440606806276016,-0.02637449153654381
2010-07-30,0.09,0.0,-0.14000000000001478,-0.16999999999999993,-0.24,-0.09999999999999964,0.0,0.04000000000000001,-0.17260191000000014,-0.15000000000000036,-0.008597143633352178,-0.0029017047515415006,2.85,9.4,4.9,0.28,0.13,-0.0009478416292044711,0.0038357034897829045,0.018656716417910557,0.03017761683048792,0.07228915662650603,0.0013282891971415633,0.002487246113479502,-0.014420485175202225
2010-08-31,0.03,0.010000000000000009,-1.1359999999999957,-0.09000000000000008,-0.07999999999999985,0.09999999999999964,0.10000000000000853,0.0,-0.19059517999999998,-0.17999999999999972,0.0027785962637751904,-0.02437249909057848,2.54,9.5,7.0,0.16,0.0,-0.0076983546122360025,0.003660617307771563,0.09706959706959717,0.005523937060595729,-0.011235955056179692,0.003265943513450109,0.0050128489903007445,0.022836045398605398
2010-09-30,-0.06,0.0,-1.8179999999999836,0.06000000000000005,-0.06000000000000005,0.0,-0.10000000000000853,-0.010000000000000009,-0.07909613999999998,-0.040000000000000036,0.0003790516656234644,0.004474272930648837,2.5,9.5,3.7,0.22,0.03,-0.0124156582074465,0.0028782837004899253,-0.008347245409014992,-0.007657732645247162,-0.13636363636363646,-2.51052327674417e-05,0.008642025910313267,-0.00788770053475929
2010-10-29,0.05000000000000002,0.0,-1.4780000000000086,0.2699999999999998,0.21999999999999997,-0.20000000000000018,-0.19999999999998863,-0.01999999999999999,-0.16826249999999998,-0.08999999999999986,-0.033007100364613295,0.04565701559020052,2.41,9.4,6.7,0.12,0.07,-0.010220593319964055,-0.0027214063866356497,-0.08585858585858586,0.0412682435832914,0.07894736842105265,8.368621018628453e-05,0.01302233114106377,-0.032340654898261656
2010-11-30,0.0,0.0,-1.309000000000026,0.08000000000000007,0.06000000000000005,-0.20000000000000018,0.19999999999998863,0.010000000000000009,-0.06991569000000003,0.16999999999999993,0.012173414712183916,0.013844515441959526,2.62,9.8,7.1,0.14,0.13,-0.009145404242238087,0.0007947846576323858,0.0036832412523020164,-0.009183180280328607,0.0,0.0008451599946446287,0.010065478063922884,-0.020052917420971927
2010-12-31,-0.07,-0.010000000000000009,-1.190999999999974,0.16000000000000014,0.15999999999999992,0.40000000000000036,-0.29999999999999716,0.0,0.28731971000000006,0.45999999999999996,0.05299664788374536,0.06862745098039214,3.15,9.3,-2.4,0.06,0.1,-0.008397791613489858,0.009795278887062997,-0.011009174311926606,0.02479674796747955,-0.14634146341463405,0.005819154717612074,0.007160750290218232,0.0794372601961062
2011-01-31,0.04000000000000001,-0.009999999999999981,-1.5910000000000082,0.08000000000000007,0.20999999999999996,0.40000000000000036,-0.09999999999999432,0.009999999999999981,0.23776788999999998,-0.0600000000000005,-0.02072111612070915,0.016055045871559592,3.24,9.1,3.7,0.06,-0.13,-0.011313214631094026,-0.002037717542642925,0.16883116883116878,0.015946053153510498,0.04285714285714293,0.004513678190538606,0.0072736317200714495,0.06279620853080559
2011-02-28,-0.010000000000000009,-0.010000000000000009,-1.3050000000000068,0.009999999999999787,0.07999999999999985,0.2999999999999998,-0.10000000000000853,-0.01999999999999999,-0.03428998000000005,0.15000000000000036,-0.0175818803027451,0.09093840696549504,3.45,9.0,6.4,0.28,-0.3,-0.009385720758625204,-0.00429790222968407,-0.1793650793650794,0.02147430891769475,0.1095890410958904,0.0026976928933171163,0.007639679356303608,0.04855691812213547
2011-03-31,-0.06,-0.01999999999999999,0.05299999999999727,0.11000000000000032,0.1900000000000004,-0.6000000000000005,0.10000000000000853,-0.03,0.04416370000000003,-0.08999999999999986,-0.0027816452883846488,0.06296186816435112,3.31,9.0,7.9,0.1,-0.2,0.000384794098855723,0.010635209101760301,0.16054158607350089,0.01360752236067575,-0.11111111111111105,-0.002781216472724335,0.009682654003508429,-0.07796810395747189
